id,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,default_payment_next_month,education,limit_bal,marriage,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex
8222,43,8261,9470,11163,10852,10396,10085,1,2,10000,1,3,2,2,4,3,2,1500,2000,0,0,0,350,1
21648,25,67588,68983,70691,71692,67740,68470,1,2,70000,2,2,2,2,2,2,2,3100,3400,2752,0,5156,0,2
28255,42,4571,4905,9764,3829,4248,3747,0,3,80000,1,-1,-1,-1,-1,-1,-1,4905,9764,3829,4248,3747,3569,2
10143,39,50747,49666,52727,51286,55077,55500,0,1,400000,2,2,2,2,2,2,2,0,4500,0,4800,1600,0,1
19214,31,6024,2180,2750,0,1060,2000,0,1,200000,2,-2,-2,-2,-2,-2,-2,2180,2750,0,1060,2000,1060,2
29770,31,94041,54835,46575,7169,9036,8749,0,2,160000,1,0,0,0,0,0,2,3579,3500,2000,2000,0,1000,1
10250,32,8757,-2323,-3322,-3322,-3622,-2852,0,1,220000,1,-2,-2,-2,-2,-2,-2,9,23000,0,0,3000,0,1
7048,32,0,2500,0,0,0,0,1,2,430000,1,1,-1,-1,-2,-2,-2,2500,0,0,0,0,0,1
4814,42,24565,22446,23245,27410,12085,9535,0,2,130000,1,0,0,0,0,0,0,5000,2000,5000,3000,6000,2280,2
8847,22,8823,10606,4991,4461,2561,0,1,1,50000,2,2,2,2,0,0,0,2000,300,200,0,0,0,2
11497,26,76304,78680,79897,27950,28579,29138,0,2,80000,2,0,0,0,0,0,0,4203,3900,1200,1230,1230,1000,1
10191,36,12099,0,1540,0,3045,0,0,1,200000,2,1,-2,-1,-1,-1,-1,0,1540,0,3045,0,0,2
28002,29,145138,140210,136196,105989,98836,94504,0,1,150000,2,0,0,0,0,0,0,5200,7982,4500,4048,3800,3818,2
6658,26,17368,16801,17789,17419,17628,18125,0,2,20000,2,2,2,0,0,0,0,0,1281,771,640,790,761,2
26478,65,82074,80260,82116,80299,81416,81617,0,3,80000,1,0,0,0,0,0,0,3470,3750,3520,3069,3271,3262,2
16267,46,124245,126722,129376,132016,134632,137470,0,3,190000,2,0,0,0,0,0,0,4536,4696,4791,4811,5000,5033,2
22326,24,27276,26937,26679,27779,28691,29726,1,3,30000,2,0,0,0,0,0,0,2000,2500,2000,2000,2000,2000,2
9824,48,390,390,390,390,390,390,1,3,50000,1,-1,-1,-1,-1,-1,-1,390,390,390,390,390,0,2
117,28,326,326,326,5676,476,326,0,1,240000,2,-1,-1,-1,-1,-1,-1,326,326,5676,476,326,526,1
8974,27,20386,20757,19200,20000,0,0,0,3,20000,1,1,3,2,0,0,-2,1000,0,1000,0,0,0,1
27921,27,19029,18431,22782,32304,31519,23724,0,1,50000,1,1,2,0,0,2,0,0,5000,10000,0,6724,13385,2
25349,26,390,390,390,0,780,0,1,2,80000,2,-1,-1,-1,-1,-1,-1,390,390,0,780,0,0,2
4482,39,83528,-24702,23804,92715,6655,3966,0,1,500000,2,-1,-1,-1,-1,0,-1,472,113935,108041,33,3984,2122,1
23060,33,7845,2956,3161,600,65000,2206,1,1,160000,1,-1,2,2,-2,-2,-1,0,3161,0,65000,2206,339,2
11190,29,83158,91759,88487,88201,87219,86803,0,2,90000,2,0,0,2,0,0,0,12128,0,3301,3136,3156,3244,2
10053,26,60701,61865,63063,10879,11127,13004,0,1,70000,2,0,0,0,0,0,0,2735,2726,311,343,3000,2000,1
22964,36,396,396,396,3160,396,396,0,2,250000,2,-1,-1,-1,-1,-1,-1,396,396,3160,396,396,396,2
585,42,50300,50898,49111,48943,45775,0,0,2,50000,2,0,0,0,0,0,0,2200,1600,1700,1700,0,0,1
28701,35,175200,175285,60790,50479,28739,18037,1,3,180000,1,0,0,0,0,0,2,7002,1807,2000,4000,0,33000,2
21500,28,21333,16560,12570,19403,10063,8628,0,1,460000,2,0,0,0,0,-1,0,4560,2500,9456,10063,0,0,2
7504,23,21034,27321,26589,27050,29446,28825,1,2,30000,2,2,2,2,0,0,2,7000,0,1200,3000,0,2000,2
17906,30,26666,21062,6495,2207,0,0,0,2,50000,2,0,0,0,0,0,-2,2000,2000,1000,0,0,0,1
18316,25,-19,-19,-19,-19,7962,0,0,2,150000,2,-2,-2,-2,-2,-2,-2,0,0,0,7981,0,12220,2
1475,29,101006,104474,106332,106906,108952,110444,1,3,110000,2,0,0,0,0,0,0,5300,5300,4000,4100,4631,4404,2
10637,23,32337,31543,32141,28622,24619,23211,0,1,80000,2,1,2,0,0,2,0,0,1659,4000,0,1000,25000,2
24379,39,0,0,0,0,0,0,0,2,180000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
6113,28,17155,0,0,1116,969,6745,0,1,500000,2,-2,-2,-2,-1,2,-1,0,0,1116,3,6745,5003,1
8208,51,43045,42965,43132,43995,43230,43334,0,3,50000,1,0,0,0,0,0,0,1738,1653,1516,1530,2139,1572,1
21893,27,117703,116372,115445,112938,109306,104106,0,2,180000,1,0,0,0,0,0,0,4171,4200,4000,3789,3959,3300,2
20356,29,390,390,390,390,390,690,0,1,360000,2,-1,-1,-1,-1,-1,-1,390,390,390,390,690,4224,1
17967,31,6313,6559,7789,8505,9212,8922,1,2,20000,1,1,2,2,2,2,2,500,1500,1000,1000,0,400,1
2325,39,195156,190843,186029,181866,179272,148704,1,2,200000,2,7,6,5,4,3,2,0,0,0,39,85,3054,2
13532,39,110529,113505,114531,111037,95454,96370,1,2,260000,1,2,0,0,2,0,0,7010,7004,15,3000,3000,3000,1
3939,44,36048,37157,38040,33882,34589,35397,0,2,260000,2,0,0,0,0,0,0,1688,1571,1213,1253,1381,1166,1
13714,32,11572,14038,14207,14643,14856,15160,1,2,80000,2,0,0,2,0,0,0,2670,700,672,600,550,570,2
21608,23,13429,2984,9811,5136,19040,2940,0,2,130000,2,-1,0,-1,-1,-1,-1,1000,10363,5177,19040,2940,1332,2
21941,27,3363,8305,15253,7338,3666,7856,0,1,130000,1,-1,-1,-1,-1,-1,-1,8319,15253,7338,3669,7856,7836,2
28708,46,73612,44236,3253,766,168322,169676,0,3,290000,1,-1,0,0,-1,-1,0,2207,1000,766,168342,7000,5100,2
21403,26,6450,10744,0,0,0,239,1,3,50000,2,0,0,0,-2,-2,-1,4500,0,0,0,239,3363,2
9959,33,0,0,0,0,0,35833,0,2,280000,2,1,-2,-2,-2,-2,-1,0,0,0,0,35833,1500,2
10665,34,862,1136,1511,54400,81139,82585,0,3,210000,2,-1,-1,-1,-1,0,0,1144,1515,54409,30000,3759,435,1
29572,33,388897,253793,261176,266800,0,0,0,1,570000,2,0,0,0,0,0,-2,9083,11472,12000,0,0,0,1
14552,27,107257,104122,104742,107626,114633,116904,0,2,140000,2,2,2,0,0,0,2,0,3842,4626,8933,4300,0,2
7762,31,7521,4023,5878,6452,5157,4159,0,1,220000,2,-1,-1,-1,-1,-1,-1,4028,5892,6463,5163,4169,3733,1
21565,23,68594,66893,72307,70556,74021,75675,0,2,80000,2,1,2,2,2,2,2,0,6507,0,5260,3000,4584,2
10533,29,82410,85150,81812,76424,77086,77634,0,1,90000,1,0,0,0,0,0,0,8000,3000,3100,3000,3000,2500,1
28378,44,88309,89755,90031,70660,71172,71844,0,2,210000,1,0,0,0,0,0,0,4500,3600,3100,2900,2600,2700,2
10299,36,1374,-4,-4,6340,4998,5710,0,2,150000,2,-1,-1,-2,-1,-1,-1,0,0,6344,4998,5712,5000,2
21090,40,74985,76745,19472,20650,0,0,0,2,150000,1,0,0,0,0,0,-2,3400,1600,1700,0,0,0,1
20451,25,128947,126454,128179,75525,76862,6131,0,2,130000,2,2,0,0,0,0,-1,5006,4252,3000,1537,10000,21300,1
15462,41,9913,3261,1491,390,390,390,0,3,20000,2,1,2,-1,-1,-1,-1,50,1491,2500,390,390,0,1
14617,32,1470,0,1470,735,419,316,0,1,230000,2,-2,-2,-2,-2,-2,-2,0,1470,735,419,316,735,1
18488,27,515,0,0,0,0,0,0,2,140000,2,-1,-1,-2,-2,-2,-2,0,0,0,0,0,0,2
18332,46,13406,15175,16227,17746,7496,7877,0,3,50000,1,0,0,0,0,2,0,2000,1600,2100,1930,500,500,2
5855,53,1596,0,0,0,0,0,0,3,30000,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,1
18502,26,28768,29510,30389,24914,25408,25941,0,2,60000,1,0,0,0,0,0,0,1524,1403,1500,908,941,946,2
16837,38,101330,100278,100733,96038,94646,96631,0,5,100000,1,0,0,0,0,0,0,3824,4311,3648,3370,3492,3614,1
4019,39,0,0,0,0,0,0,1,2,360000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
16729,32,46827,48134,49550,48377,18727,19116,0,2,50000,1,0,0,0,0,0,0,2084,2500,1135,497,514,335,1
29802,33,128352,131768,128251,142480,145630,150147,0,1,260000,2,2,2,2,2,2,2,7000,0,18000,7000,7000,5500,1
5884,23,16219,17626,18398,19052,15429,9199,1,2,20000,1,2,0,0,0,2,0,1674,1446,1100,0,379,1085,2
7057,29,48186,48924,47837,51361,50417,51400,1,1,100000,2,2,2,2,2,2,0,1800,0,4321,0,2400,0,1
19788,38,0,0,0,0,0,0,0,1,180000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
8655,47,2400,2400,2400,2400,2400,2400,1,1,30000,1,2,2,8,8,8,8,0,0,0,0,0,0,1
22027,29,46948,46351,33227,33732,32245,37589,0,2,250000,2,0,0,0,0,0,0,2500,10000,3000,3000,8000,0,2
11810,30,14409,3540,500,500,0,1191,0,1,360000,2,0,-1,-1,-1,-1,-1,3540,500,500,0,1191,0,1
29258,25,20636,17792,17422,17273,18827,16996,1,2,50000,2,0,0,0,0,0,2,1604,1702,1500,2004,16,607,1
13375,35,128442,131185,134297,208396,106524,104447,0,1,270000,1,2,0,0,0,0,0,6300,6800,4000,4200,7000,3000,2
17941,44,43314,44325,45375,44350,46996,47951,1,2,70000,2,2,2,2,2,2,2,2025,2051,0,3697,1853,1910,1
8123,30,131801,129141,132221,131743,131986,131430,0,2,130000,2,0,0,0,0,0,2,4800,5250,5050,5700,5100,5012,1
28611,35,1473,1473,390,390,1311,1933,0,3,70000,1,-1,-1,-1,-1,-1,-1,1473,390,390,1311,1933,0,2
23775,54,0,0,0,225,760,0,0,2,210000,1,-2,-2,-2,-2,-2,-2,0,0,225,760,0,0,2
11362,29,162757,143233,130477,99119,101535,89883,1,1,130000,1,1,2,0,0,0,-1,5,6000,5000,5000,100207,1622,1
989,25,286732,290690,284059,294308,297916,279503,0,2,360000,2,2,2,2,2,2,2,10792,0,15000,5800,0,126685,2
22498,46,177425,180641,181557,149944,113135,105280,0,2,440000,1,0,0,0,0,0,0,7700,8610,6907,3727,3800,4001,2
9012,48,304040,305627,305697,269017,275230,260419,1,1,300000,2,2,0,0,0,0,0,11500,12000,10000,10500,10000,10000,2
761,52,43343,43360,23417,21969,21179,18711,1,2,50000,2,1,2,0,0,0,2,1300,1400,920,1700,0,900,2
13584,48,919,919,0,0,0,0,0,2,180000,1,-1,2,2,-2,-2,-2,0,0,0,0,0,0,1
362,30,71305,71151,72029,72849,74374,74610,0,2,320000,2,0,0,0,0,0,0,2589,2568,2570,2661,2781,2500,2
2749,43,175247,164173,152724,153527,153375,105491,1,2,260000,1,0,0,0,0,0,0,8500,5950,4000,3000,6000,30588,1
10085,35,292302,88857,92068,91367,89601,86899,0,2,340000,1,0,0,0,0,0,0,3904,4708,3163,3209,3102,3194,1
4250,31,35651,20160,20080,19680,19680,0,0,2,20000,1,0,0,0,0,0,0,4960,1400,0,0,0,0,1
24017,28,231,6665,880,0,4440,4440,0,1,120000,2,-1,-1,-1,-1,-1,-1,6673,880,0,4440,4440,4440,1
22210,31,2718,590,8971,8509,29645,7300,0,2,200000,2,-1,-1,-1,-1,-1,-1,591,8981,8525,29713,7305,20914,2
12797,28,5653,5419,6365,6608,7001,7233,1,3,20000,2,1,2,0,0,0,0,0,1200,350,500,500,300,1
21482,29,3807,3168,372,20031,916,30979,0,1,400000,2,-1,-1,-1,-1,-1,-1,3168,372,20231,916,30979,1984,2
20450,26,45753,53323,5257,13781,8636,5698,0,3,120000,0,0,0,-1,-1,-1,-1,13160,5272,13832,8661,5715,38852,1
5300,36,-8,2379,0,11850,150,459,0,1,360000,2,1,-1,-1,-1,-1,-1,2387,0,11850,300,459,52,2
16075,38,50721,25967,25949,25619,4456,2714,0,2,120000,1,0,0,0,0,0,2,1667,1967,1650,500,0,1500,2
10174,57,2505,4070,3307,0,380,2566,0,1,360000,1,-1,-1,-1,-1,-1,-1,4070,3307,0,380,2566,166,1
9142,30,-1883,9208,103360,77818,26276,3235,0,1,200000,2,-2,-1,0,0,0,2,15143,100057,292,10019,16,810,1
17067,24,7094,8249,7911,17716,1002,1518,0,2,100000,2,0,0,0,0,-1,0,1439,2000,10070,1002,1000,500,2
25054,55,4957,4957,4957,4957,4957,4957,1,1,500000,1,3,2,2,2,2,2,0,0,0,0,0,0,1
9294,40,4289,1000,0,0,0,0,0,2,180000,2,-1,-1,-1,-2,-2,-2,1000,0,0,0,0,10443,1
14600,34,1905,1924,11855,665,0,665,0,2,90000,1,-2,-2,-2,-2,-2,-2,1924,11855,10655,0,665,0,2
28530,36,626,626,1252,626,626,776,1,3,20000,1,-1,-1,-1,2,-1,-1,626,1252,0,626,776,626,2
13965,39,1442,1261,1411,1411,1075,1139,0,1,100000,2,-1,-1,-1,-1,-1,-1,1261,1411,1411,1075,1500,0,1
2169,35,32082,31293,31570,33370,33370,0,0,2,180000,1,1,2,0,0,0,0,0,1400,2200,0,0,0,1
19711,41,3399,0,4358,862,862,287,0,4,300000,1,-1,-1,-1,-1,0,-1,0,4358,862,0,287,5159,2
18482,25,48294,48993,50702,49663,0,0,1,1,50000,1,0,0,0,0,0,-2,1805,2514,2475,0,0,0,2
27569,53,-197,3195,1821,1683,0,1986,0,2,210000,1,1,-1,2,-1,-1,-1,3392,2,1683,0,1986,1188,1
7192,42,18317,18455,19399,19962,14938,3039,0,2,20000,1,0,0,0,0,0,0,1500,1400,1009,307,1200,0,1
25912,34,1884,1077,4886,3682,3190,2451,0,1,50000,2,-1,-1,-1,-1,-1,-1,1077,5693,4255,3190,2451,4425,2
3625,48,31386,31394,1369,15010,3280,0,0,2,290000,1,-1,-1,-1,-1,-1,-1,31401,1369,15010,3280,0,3357,2
9366,33,24060,17474,18297,20114,13235,12482,0,2,50000,2,0,0,0,0,0,2,1400,1183,2000,1200,0,610,1
15618,26,0,0,0,0,0,0,0,2,200000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
6585,36,10425,12722,4948,13100,10854,7537,0,1,260000,2,-1,-1,-1,-1,-1,-1,2297,7256,13100,10854,7537,3710,2
5933,29,106271,119728,121140,117767,115640,116062,0,1,130000,2,0,0,3,3,2,0,15107,5000,0,0,4200,5000,2
1274,26,10658,9288,390,390,390,0,0,1,20000,2,-1,0,-1,-1,-1,-1,1072,390,390,390,0,780,2
220,38,1424,4542,126,0,0,0,0,1,310000,2,-1,-1,-1,-1,-2,-2,4542,126,0,0,0,0,2
19798,47,3148,4206,30770,949,3359,619,0,1,220000,1,-1,-1,-1,-1,-1,-1,4206,30775,949,3359,619,6641,2
22665,33,621,11368,2370,2823,2243,4322,0,1,450000,1,1,-1,2,0,0,-1,11420,0,2243,0,4322,0,2
17014,23,27013,26590,26249,22721,17650,25602,0,1,30000,2,0,0,0,0,0,0,1470,1889,1400,384,1000,0,2
13821,52,22460,23592,24665,26305,23756,25353,0,3,60000,2,0,0,0,0,0,0,1500,1500,2000,1500,2000,2000,1
15241,42,0,0,0,0,0,0,0,2,180000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
8530,35,11906,54684,1874,1151,23169,9372,0,1,240000,2,-1,-1,-1,-1,-1,-1,55167,1874,1151,23169,9372,396,1
15701,32,187698,190103,195498,0,0,0,1,1,400000,1,2,2,0,0,-2,-2,7000,10000,0,0,0,4290,1
19865,34,-20,50664,3200,2990,12280,56020,0,1,180000,2,-2,-2,-2,-2,-2,-2,50684,3200,2990,12280,56020,5450,2
43,22,1877,3184,6003,3576,3670,4451,0,2,10000,2,0,0,0,0,0,0,1500,2927,1000,300,1000,500,1
3525,39,54282,49541,46074,39917,39382,39799,0,2,60000,1,0,0,0,0,0,0,2128,1608,1391,1410,1580,1548,1
22902,43,13135,14150,17210,16636,17908,17482,0,2,30000,1,0,0,0,2,2,2,1240,3300,0,1548,0,637,2
28063,36,845,1423,6649,3051,1926,51669,0,1,400000,2,-1,-1,-1,-1,0,-1,1428,6676,3051,5,51965,5038,2
15230,29,3617,2091,5816,5414,615,25072,0,2,160000,1,-1,-1,-1,-1,-1,-1,2122,5822,5524,615,25139,2100,2
18130,40,42598,44610,46666,48685,49574,50622,1,2,270000,1,0,0,0,0,0,0,3036,3092,3111,2000,2000,2000,1
9264,30,26000,9000,63853,59308,60576,42784,0,2,110000,1,0,0,-1,2,2,2,1500,63853,1500,2062,0,7222,1
14759,62,83393,10237,14580,61024,86809,177816,0,1,350000,1,-1,-1,-1,-1,-1,-1,10237,14580,61024,86809,177816,82610,1
21451,24,39604,24023,21323,18933,12763,0,0,2,160000,2,0,0,0,0,0,0,1378,1533,1000,255,0,0,2
22342,25,61223,4003,3223,23264,20582,18182,0,2,130000,1,0,-1,-1,-1,0,0,4003,3223,43264,2000,1000,2000,2
26734,28,1892,1889,1716,41710,42219,39774,1,1,40000,2,2,-1,-1,-1,-1,2,1889,1716,41710,2800,0,1500,1
3168,37,10764,8874,3501,328,0,770,0,2,360000,3,0,0,0,-1,-1,-1,1052,1002,328,0,770,11309,2
2542,35,47253,49489,53034,53568,54563,56013,1,1,100000,1,2,0,0,2,2,2,3000,5000,2000,2000,2500,2300,2
4446,29,5618,6645,7635,8020,8403,9504,0,2,90000,1,0,0,0,0,0,0,1125,1115,500,500,1252,154,2
6952,26,5231,6299,6052,6299,7190,7469,1,2,30000,2,1,2,2,0,0,0,1300,0,500,1000,400,1500,2
6436,36,3872,5376,3878,4824,2720,1526,0,2,230000,1,-1,-1,2,2,2,0,2000,397,2720,0,1000,435,1
1454,25,17384,13648,13924,15685,15292,17524,0,2,20000,2,0,0,0,0,2,2,1500,1400,2000,0,2500,0,1
25415,31,10190,49777,49159,43668,42352,43099,0,2,230000,2,-1,-1,0,0,0,0,49777,3002,1388,1511,5000,1600,2
15455,23,7130,9455,9159,10000,0,0,1,2,20000,2,2,2,2,0,0,-2,2455,0,1000,0,0,0,1
25446,28,15314,16327,17366,18325,17365,17964,0,2,50000,1,0,0,0,0,0,0,1269,1308,1267,605,862,1000,2
8324,39,20591,20284,20645,20750,20300,20482,1,2,20000,1,2,2,2,2,2,2,1500,1000,718,3,1800,0,1
9626,24,13470,14748,15761,17497,17075,19777,1,3,20000,2,0,0,0,0,2,2,1500,1264,2000,0,3000,0,1
27781,24,84137,85684,87396,67761,65602,65902,0,2,90000,2,0,0,0,0,0,0,3210,3503,2420,2400,2400,2694,2
4238,29,0,0,0,0,0,0,0,1,250000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
17223,26,103452,104546,105326,111987,112652,114337,0,1,120000,2,0,0,0,0,0,0,4000,4000,10000,4000,5000,4200,2
10604,43,6748,1366,1173,1473,1473,1623,0,3,50000,1,-1,-1,-1,-1,-1,-1,1366,1173,1773,1473,1623,946,2
22629,42,21001,20372,19376,20295,19505,19964,0,2,20000,1,1,3,2,0,0,0,0,0,1400,390,459,241,2
29053,52,8546,8267,7992,8610,8325,8441,1,2,10000,3,1,4,3,2,2,0,0,0,900,0,400,900,2
5864,44,36831,28785,13104,2621,9075,6564,0,2,320000,2,-1,-1,-2,-2,-2,-2,28791,13227,2621,9075,6564,12767,1
6707,35,-200,-200,0,6171,0,0,0,2,160000,2,1,-2,-2,-1,-1,-2,0,200,6171,0,0,0,2
2733,25,23409,24725,26006,26771,28179,29746,0,1,140000,2,0,0,0,0,0,0,2000,2000,1500,2000,2200,2000,2
6475,29,234922,227802,215320,177965,171201,164834,0,1,260000,2,1,2,0,0,0,0,6,6918,5295,4805,5002,3005,2
19398,33,95835,90385,85011,77329,50673,48723,0,1,240000,1,0,0,0,0,0,0,4060,3181,3000,1500,3042,1377,2
27724,24,23497,24197,25226,26238,26760,27318,0,2,50000,2,2,0,0,0,0,0,1395,1424,1436,958,989,1128,2
16543,27,3462,4150,3940,4720,4500,4282,1,2,10000,1,4,3,3,2,3,2,900,0,1000,0,0,433,1
28227,46,30365,32571,36918,37063,11566,32057,0,3,290000,1,-1,-1,-1,-1,-1,-1,32575,36982,37063,11566,32057,1501,2
14319,24,25118,18948,16923,12103,11519,11611,0,1,140000,2,0,0,0,0,0,0,2000,2001,401,1000,1000,1000,2
23444,38,163550,166795,171803,175248,175157,178850,0,2,260000,1,0,0,0,0,0,0,5966,7692,7788,6267,6513,10000,2
17135,28,106202,105080,107420,107325,108545,105341,0,2,110000,2,0,0,0,0,0,0,5300,5540,5361,4500,4000,4500,2
17179,29,100064,95224,104440,88467,71519,63150,0,2,140000,1,0,0,0,0,0,0,6029,30000,7981,3000,3000,3000,2
5542,29,22446,21799,23130,24432,26862,29244,0,3,50000,1,1,2,0,0,0,0,0,1698,2000,3000,3000,5000,1
8111,22,40189,43434,44316,45189,46214,48904,0,3,50000,1,2,2,2,2,2,2,3900,1900,1900,1900,3600,0,2
26770,28,498,498,493,16931,18913,19272,0,1,160000,2,-1,-1,-1,-1,0,0,498,493,16936,8030,7000,500,1
26373,35,17056,18803,18055,20578,19813,20197,0,3,20000,1,-1,2,2,2,2,0,2500,0,3000,0,1001,1700,2
1797,33,207982,196055,182099,185925,188224,186529,0,2,280000,1,0,0,0,0,0,0,8644,6445,15934,7016,6753,6008,1
5473,55,18558,20358,19743,19128,20560,20082,1,3,20000,3,1,2,3,2,2,2,2400,0,0,1744,0,600,2
14431,37,8301,9156,8983,8141,6422,5187,0,1,30000,1,0,0,0,0,0,0,1191,1079,239,209,206,160,2
8903,47,5908,8003,8156,5572,3697,19529,0,1,270000,1,-1,0,0,-1,-1,-1,2222,2040,5599,3715,19626,2777,1
242,39,47174,47974,48630,50803,30789,15874,0,1,50000,2,0,0,0,0,0,0,1800,2000,3000,2000,2000,2000,1
22617,39,22870,20653,21577,20334,19161,18613,0,2,170000,1,0,0,0,0,0,0,2000,1685,1231,608,650,547,2
29451,30,0,1870,1000,0,1275,543,0,1,200000,2,1,-1,-1,-1,-1,-1,1870,1000,0,1275,543,0,1
7680,41,24064,24981,25473,25857,26298,25725,1,3,50000,2,2,2,2,2,2,2,1600,1200,1100,1000,0,1948,2
21213,40,15563,16995,16433,17443,19254,18804,0,1,20000,2,2,2,2,0,0,2,2000,0,1289,2100,0,2000,1
4685,32,0,0,0,0,0,0,0,2,180000,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
11029,24,40985,41028,42041,42842,43757,45403,1,2,210000,2,0,0,0,0,0,0,1987,2000,1800,1757,2533,2030,1
7451,32,113932,87187,81491,77078,66927,50881,1,3,150000,2,0,0,0,0,0,0,2500,3000,2000,5000,5055,5000,2
15423,54,260356,253580,239479,200081,185130,168868,0,1,500000,2,0,0,0,0,0,0,18609,9800,6610,6000,6000,5000,2
17873,28,26129,30544,21712,23284,24945,25402,0,1,60000,2,0,0,0,0,0,0,5000,2000,2000,2000,2000,2000,1
15444,28,38151,39227,38318,42614,86966,41950,1,3,80000,2,1,2,2,0,0,0,2000,0,5000,1500,1500,7000,1
28174,29,0,0,0,0,0,0,1,1,280000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
19217,38,1496,35007,32672,34087,37114,45043,0,2,50000,2,-1,-1,0,0,0,0,35007,2000,2000,5000,10000,2000,2
13557,30,0,0,0,0,0,0,0,1,200000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
16463,51,138313,134057,130935,124458,78671,8730,0,2,120000,1,0,0,0,0,0,0,5000,6000,3000,3000,2000,73000,2
13258,36,0,0,0,0,3774,0,0,1,200000,2,1,-2,-2,-2,-1,-1,0,0,0,3774,0,686,1
24981,40,1068,37102,38112,40079,41040,42994,0,1,80000,2,-1,-1,0,0,0,0,37200,2000,3000,2000,3000,2000,1
22126,27,17077,22420,57255,34289,0,0,1,1,230000,2,-1,-1,-1,-1,-1,-2,22437,57326,34311,0,0,0,2
23400,35,0,0,0,0,0,0,1,3,240000,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2
24613,36,81066,80873,81244,80391,75589,77373,0,3,80000,1,0,0,0,0,0,0,3000,2929,3000,5522,3000,6200,1
24064,27,5574,3327,5958,55914,23285,29170,0,1,160000,2,-1,-1,-1,-1,-1,-1,3353,7916,56116,23302,11580,9976,1
1812,53,18922,19486,19917,20017,20146,20221,0,2,50000,2,0,0,0,0,0,0,1329,1310,680,705,728,690,1
979,26,5591,6619,10574,7733,6794,5487,1,2,180000,2,0,0,0,0,0,0,1126,4081,240,504,169,62,1
16318,36,46277,42207,20361,17527,17318,17738,0,5,50000,2,0,0,0,0,0,0,2058,1265,5000,700,700,800,2
5518,31,115506,123607,140859,157131,126146,115529,0,1,400000,2,0,0,0,0,2,0,10000,20009,20146,68,5109,5084,1
23605,35,11285,11781,13613,8401,1859,429,0,2,180000,1,-1,-1,-1,-1,-1,-1,11798,13694,8401,1859,429,946,2
10513,34,147833,148066,142163,135075,135309,135165,0,2,150000,1,1,2,2,0,0,0,6130,27,4610,5000,5000,3760,2
2401,30,220,4680,0,7500,4100,0,0,2,180000,1,-1,-1,-1,-1,-1,-1,4686,0,7500,4100,0,4500,1
20204,37,14394,35392,20000,0,0,0,0,2,100000,2,-2,-2,-2,-2,-2,-2,36291,20000,0,0,0,0,2
22886,31,3371,2880,6809,29324,30924,35770,0,1,240000,1,0,0,0,0,0,0,2000,4015,25000,2000,5000,2000,2
20223,51,38306,39338,40378,39067,25481,25861,0,3,50000,1,0,0,0,0,0,0,1661,1701,2006,1041,922,1000,2
10868,25,7833,0,0,0,0,0,0,1,30000,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,1
14788,31,239824,226716,115610,89359,63609,123128,0,1,500000,2,0,0,-1,0,0,0,5614,118640,5841,6000,100000,5000,1
27830,26,2143,3060,3548,3408,5995,10136,0,2,360000,2,2,0,-1,0,-1,-1,1000,3548,1000,5995,10136,5882,2
17159,28,59694,55282,60630,58919,47850,48034,0,2,90000,1,0,0,0,0,0,0,2852,15678,7763,1686,1735,1518,2
7198,39,39667,40704,41718,41536,42243,42929,0,3,100000,1,0,0,0,0,0,0,1649,1663,1471,1360,1212,4472,2
13719,30,0,0,0,0,0,0,0,2,140000,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
13018,22,22616,21415,20769,21339,19382,18577,0,2,50000,2,0,0,0,0,0,0,1668,1283,853,1000,758,475,1
23791,57,0,644,377,0,0,0,0,2,120000,1,-2,-2,-2,-2,-2,-2,644,377,0,0,0,0,2
15519,31,8673,10957,17187,6377,6370,1910,0,2,50000,2,0,0,0,-1,0,0,5011,10000,10000,6000,0,3000,1
26420,48,56899,58032,59624,58124,58852,58872,0,2,60000,1,0,0,0,0,0,0,2080,2530,1865,1445,293,1545,2
283,30,163935,153152,147032,122196,103692,70204,0,3,180000,2,0,0,0,0,0,0,7722,6091,3563,3605,3000,3211,2
26544,51,2433,735,735,2301,3139,316,0,2,200000,1,-1,-1,-2,-1,-1,-1,735,735,2301,3139,316,6635,2
20262,51,95286,78404,147559,323129,310042,311840,0,3,600000,2,0,0,0,0,0,0,10448,85113,217035,11032,15019,10033,2
